"time","BESS.SOC"
18333000.00183347,0.5
18333000.00183347,0.5
18333376.77226027,0.5
18333900,0.5
18333900,0.5
18333900.00183355,0.5
18333900.00183355,0.5
18334276.74657534,0.5
18334800,0.5
18334800,0.5
18334800.00183371,0.5
18334800.00183371,0.5
18335176.72089041,0.5
18335700,0.5
18335700,0.5
18335700.00183358,0.5
18335700.00183358,0.5
18336076.69520548,0.5
18336600,0.5
18336600,0.5
18336600.0018337,0.5
18336600.0018337,0.5
18336976.66952055,0.5
18337500,0.5
18337500,0.5
18337500.00183381,0.5
18337500.00183381,0.5
18337876.64383562,0.5
18338400,0.5
18338400,0.5
18338400.00183401,0.5
18338400.00183401,0.5
18338776.61815068,0.5
18339300,0.5
18339300,0.5
18339300.0018342,0.5
18339300.0018342,0.5
18339676.59246575,0.5
18340200,0.5
18340200,0.5
18340200.00183408,0.5
18340200.00183408,0.5
18340576.56678082,0.5
18341100,0.5
18341100,0.5
18341100.00183428,0.5
18341100.00183428,0.5
18341476.54109589,0.5
18342000,0.5
18342000,0.5
18342000.00183441,0.5
18342000.00183441,0.5
18342376.51541096,0.5
18342900,0.5
18342900,0.5
18342900.00183429,0.5
18342900.00183429,0.5
18343276.48972603,0.5
18343800,0.5
18343800,0.5
18343800.00183442,0.5
18343800.00183442,0.5
18344176.4640411,0.5
18344700,0.5
18344700,0.5
18344700.00183456,0.5
18344700.00183456,0.5
18345076.43835616,0.5
18345600,0.5
18345600,0.5
18345600.00183482,0.5
18345600.00183482,0.5
18345976.41267123,0.5
18346500,0.5
18346500,0.5
18346500.00183469,0.5
18346500.00183469,0.5
18346876.3869863,0.5
18347400,0.5
18347400,0.5
18347400.00183495,0.5
18347400.00183495,0.5
18347776.36130137,0.5
18348300,0.5
18348300,0.5
18348300.00183521,0.5
18348300.00183521,0.5
18348676.33561644,0.5
18349200,0.5
18349200,0.5
18349200.00183509,0.5
18349200.00183509,0.5
18349576.30993151,0.5
18350100,0.5
18350100,0.5
18350100.00183517,0.5
18350100.00183517,0.5
18350476.28424658,0.5
18351000,0.5
18351000,0.5
18351000.00183536,0.5
18351000.00183536,0.5
18351376.25856164,0.5
18351900,0.5
18351900,0.5
18351900.00183523,0.5
18351900.00183523,0.5
18352276.23287671,0.5
18352800,0.5
18352800,0.5
18352800.00183532,0.5
18352800.00183532,0.5
18353176.20719178,0.5
18353700,0.5
18353700,0.5
18353700.0018355,0.5
18353700.0018355,0.5
18354076.18150685,0.5
18354600,0.5
18354600,0.5
18354600.00183563,0.5
18354600.00183563,0.5
18354976.15582192,0.5
18355500,0.5
18355500,0.5
18355500.00183576,0.5
18355500.00183576,0.5
18355876.13013699,0.5
18356400,0.5
18356400,0.5
18356400.00183564,0.5
18356400.00183564,0.5
18356776.10445205,0.5
18357300,0.5
18357300,0.5
18357300.00183586,0.5
18357300.00183586,0.5
18357676.07876712,0.5
18358200,0.5
18358200,0.5
18358200.00183608,0.5
18358200.00183608,0.5
18358576.05308219,0.5
18359100,0.5
18359100,0.5
18359100.00183595,0.5
18359100.00183595,0.5
18359476.02739726,0.5
18360000,0.5
18360000,0.5
18360000.00183617,0.5
18360000.00183617,0.5
18360376.00171233,0.5
18360900,0.5
18360900,0.5
18360900.00183624,0.5
18360900.00183624,0.5
18361275.9760274,0.5
18361800,0.5
18361800,0.5
18361800.00183634,0.5
18361800.00183634,0.5
18362175.95034247,0.5
18362700,0.5
18362700,0.5
18362700.00183643,0.5
18362700.00183643,0.5
18363075.92465753,0.5
18363600,0.5
18363600,0.5
18363600.00183652,0.5
18363600.00183652,0.5
18363975.8989726,0.5
18364500,0.5
18364500,0.5
18364500.00183662,0.5
18364500.00183662,0.5
18364875.87328767,0.5
18365400,0.5
18365400,0.5
18365400.00183671,0.5
18365400.00183671,0.5
18365775.84760274,0.5
18366300,0.5
18366300,0.5
18366300.0018369,0.5
18366300.0018369,0.5
18366675.82191781,0.5
18367200,0.5
18367200,0.5
18367200.00183677,0.5
18367200.00183677,0.5
18367575.79623288,0.5
18368100,0.5
18368100,0.5
18368100.00183697,0.5
18368100.00183697,0.5
18368475.77054795,0.5
18369000,0.5
18369000,0.5
18369000.00183706,0.5
18369000.00183706,0.5
18369375.74486301,0.5
18369900,0.5
18369900,0.5
18369900.00183715,0.5
18369900.00183715,0.5
18370275.71917808,0.5
18370800,0.5
18370800,0.5
18370800.00183724,0.5
18370800.00183724,0.5
18371175.69349315,0.5
18371700,0.5
18371700,0.5
18371700.0018374,0.5
18371700.0018374,0.5
18372075.66780822,0.5
18372600,0.5
18372600,0.5
18372600.00183727,0.5
18372600.00183727,0.5
18372975.64212329,0.5
18373500,0.5
18373500,0.5
18373500.00183743,0.5
18373500.00183743,0.5
18373875.61643836,0.5
18374400,0.5
18374400,0.5
18374400.00183759,0.5
18374400.00183759,0.5
18374775.59075342,0.5
18375300,0.5
18375300,0.5
18375300.00183769,0.5
18375300.00183769,0.5
18375675.56506849,0.5
18376200,0.5
18376200,0.5
18376200.00183777,0.5
18376200.00183777,0.5
18376575.53938356,0.5
18377100,0.5
18377100,0.5
18377100.00183787,0.5
18377100.00183787,0.5
18377475.51369863,0.5
18378000,0.5
18378000,0.5
18378000.00183795,0.5
18378000.00183795,0.5
18378375.4880137,0.5
18378900,0.5
18378900,0.5
18378900.00183815,0.5
18378900.00183815,0.5
18379275.46232877,0.5
18379800,0.5
18379800,0.5
18379800.00183803,0.5
18379800.00183803,0.5
18380175.43664384,0.5
18380700,0.5
18380700,0.5
18380700.00183823,0.5
18380700.00183823,0.5
18381075.4109589,0.5
18381600,0.5
18381600,0.5
18381600.0018383,0.5
18381600.0018383,0.5
18381975.38527397,0.5
18382500,0.5
18382500,0.5
18382500.00183839,0.5
18382500.00183839,0.5
18382875.35958904,0.5
18383400,0.5
18383400,0.5
18383400.00183848,0.5
18383400.00183848,0.5
18383775.33390411,0.5
18384300,0.5
18384300,0.5
18384300.00183857,0.5
18384300.00183857,0.5
18384675.30821918,0.5
18385200,0.5
18385200,0.5
18385200.00183877,0.5
18385200.00183877,0.5
18385575.28253425,0.5
18386100,0.5
18386100,0.5
18386100.00183864,0.5
18386100.00183864,0.5
18386475.25684932,0.5
18387000,0.5
18387000,0.5
18387000.00183884,0.5
18387000.00183884,0.5
18387375.23116438,0.5
18387900,0.5
18387900,0.5
18387900.00183893,0.5
18387900.00183893,0.5
18388275.20547945,0.5
18388800,0.5
18388800,0.5
18388800.00183902,0.5
18388800.00183902,0.5
18389175.17979452,0.5
18389700,0.5
18389700,0.5
18389700.0018391,0.5
18389700.0018391,0.5
18390075.15410959,0.5
18390600,0.5
18390600,0.5
18390600.00183918,0.5
18390600.00183918,0.5
18390975.12842466,0.5
18391500,0.5
18391500,0.5
18391500.00183934,0.5
18391500.00183934,0.5
18391875.10273973,0.5
18392400,0.5
18392400,0.5
18392400.00183944,0.5
18392400.00183944,0.5
18392775.07705479,0.5
18393300,0.5
18393300,0.5
18393300.00183957,0.5
18393300.00183957,0.5
18393675.05136986,0.5
18394200,0.5
18394200,0.5
18394200.00183944,0.5
18394200.00183944,0.5
18394575.02568493,0.5
18395100,0.5
18395100,0.5
18395100.00183964,0.5
18395100.00183964,0.5
18395475,0.5
18396000,0.5
18396000,0.5
18396000.00183983,0.5
18396000.00183983,0.5
18396374.97431507,0.5
18396900,0.5
18396900,0.5
18396900.0018397,0.5
18396900.0018397,0.5
18397274.94863014,0.5
18397800,0.5
18397800,0.5
18397800.0018399,0.5
18397800.0018399,0.5
18398174.92294521,0.5
18398700,0.5
18398700,0.5
18398700.00183998,0.5
18398700.00183998,0.5
18399074.89726027,0.5
18399600,0.5
18399600,0.5
18399600.00184007,0.5
18399600.00184007,0.5
18399974.87157534,0.5
18400500,0.5
18400500,0.5
18400500.00184017,0.5
18400500.00184017,0.5
18400874.84589041,0.5
18401400,0.5
18401400,0.5
18401400.00184025,0.5
18401400.00184025,0.5
18401774.82020548,0.5
18402300,0.5
18402300,0.5
18402300.00184035,0.5
18402300.00184035,0.5
18402674.79452055,0.5
18403200,0.5
18403200,0.5
18403200.00184043,0.5
18403200.00184043,0.5
18403574.76883562,0.5
18404100,0.5
18404100,0.5
18404100.00184062,0.5
18404100.00184062,0.5
18404474.74315068,0.5
18405000,0.5
18405000,0.5
18405000.00184081,0.5
18405000.00184081,0.5
18405374.71746575,0.5
18405900,0.5
18405900,0.5
18405900.0018407,0.5
18405900.0018407,0.5
18406274.69178082,0.5
18406800,0.5
18406800,0.5
18406800.00184079,0.5
18406800.00184079,0.5
18407174.66609589,0.5
18407700,0.5
18407700,0.5
18407700.00184087,0.5
18407700.00184087,0.5
18408074.64041096,0.5
18408600,0.5
18408600,0.5
18408600.00184096,0.5
18408600.00184096,0.5
18408974.61472603,0.5
18409500,0.5
18409500,0.5
18409500.00184103,0.5
18409500.00184103,0.5
18409874.5890411,0.5
18410400,0.5
18410400,0.5
18410400.00184122,0.5
18410400.00184122,0.5
18410774.56335616,0.5
18411300,0.5
18411300,0.5
18411300.00184135,0.5
18411300.00184135,0.5
18411674.53767123,0.5
18412200,0.5
18412200,0.5
18412200.00184122,0.5
18412200.00184122,0.5
18412574.5119863,0.5
18413100,0.5
18413100,0.5
18413100.00184135,0.5
18413100.00184135,0.5
18413474.48630137,0.5
18414000,0.5
18414000,0.5
18414000.00184149,0.5
18414000.00184149,0.5
18414374.46061644,0.5
18414900,0.5
18414900,0.5
18414900.00184156,0.5
18414900.00184156,0.5
18415274.43493151,0.5
18415800,0.5
18415800,0.5
18415800.00184164,0.5
18415800.00184164,0.5
18416174.40924658,0.5
18416700,0.5
18416700,0.5
18416700.00184172,0.5
18416700.00184172,0.5
18417074.38356164,0.5
18417600,0.5
18417600,0.5
18417600.0018418,0.5
18417600.0018418,0.5
18417974.35787671,0.5
18418500,0.5
18418500,0.5
18418500.00184188,0.5
18418500.00184188,0.5
18418874.33219178,0.5
18419400,0.5
18419400,0.5
18419400.00184196,0.5
18419400.00184196,0.5
18419774.30650685,0.5
18420300,0.5
18420300,0.5
18420300.00184214,0.5
18420300.00184214,0.5
18420674.28082192,0.5
18421200,0.5
18421200,0.5
18421200.00184227,0.5
18421200.00184227,0.5
18421574.25513699,0.5
18422100,0.5
18422100,0.5
18422100.0018424,0.5
18422100.0018424,0.5
18422474.22945205,0.5
18423000,0.5
18423000,0.5
18423000.00184262,0.5
18423000.00184262,0.5
18423374.20376712,0.5
18423900,0.5
18423900,0.5
18423900.00184249,0.5
18423900.00184249,0.5
18424274.17808219,0.5
18424800,0.5
18424800,0.5
18424800.00184271,0.5
18424800.00184271,0.5
18425174.15239726,0.5
18425700,0.5
18425700,0.5
18425700.00184258,0.5
18425700.00184258,0.5
18426074.12671233,0.5
18426600,0.5
18426600,0.5
18426600.00184279,0.5
18426600.00184279,0.5
18426974.1010274,0.5
18427500,0.5
18427500,0.5
18427500.00184293,0.5
18427500.00184293,0.5
18427874.07534247,0.5
18428400,0.5
18428400,0.5
18428400.00184305,0.5
18428400.00184305,0.5
18428774.04965753,0.5
18429300,0.5
18429300,0.5
18429300.00184293,0.5
18429300.00184293,0.5
18429674.0239726,0.5
18430200,0.5
18430200,0.5
18430200.00184306,0.5
18430200.00184306,0.5
18430573.99828767,0.5
18431100,0.5
18431100,0.5
18431100.00184332,0.5
18431100.00184332,0.5
18431473.97260274,0.5
18432000,0.5
18432000,0.5
18432000.00184358,0.5
18432000.00184358,0.5
18432373.94691781,0.5
18432900,0.5
18432900,0.5
18432900.00184345,0.5
18432900.00184345,0.5
18433273.92123288,0.5
18433800,0.5
18433800,0.5
18433800.00184352,0.5
18433800.00184352,0.5
18434173.89554795,0.5
18434700,0.5
18434700,0.5
18434700.00184371,0.5
18434700.00184371,0.5
18435073.86986301,0.5
18435600,0.5
18435600,0.5
18435600.00184358,0.5
18435600.00184358,0.5
18435973.84417808,0.5
18436500,0.5
18436500,0.5
18436500.00184371,0.5
18436500.00184371,0.5
18436873.81849315,0.5
18437400,0.5
18437400,0.5
18437400.00184384,0.5
18437400.00184384,0.5
18437773.79280822,0.5
18438300,0.5
18438300,0.5
18438300.00184402,0.5
18438300.00184402,0.5
18438673.76712329,0.5
18439200,0.5
18439200,0.5
18439200.0018441,0.5
18439200.0018441,0.5
18439573.74143836,0.5
18440100,0.5
18440100,0.5
18440100.00184419,0.5
18440100.00184419,0.5
18440473.71575342,0.5
18441000,0.5
18441000,0.5
18441000.00184429,0.5
18441000.00184429,0.5
18441373.69006849,0.5
18441900,0.5
18441900,0.5
18441900.00184438,0.5
18441900.00184438,0.5
18442273.66438356,0.5
18442800,0.5
18442800,0.5
18442800.00184459,0.5
18442800.00184459,0.5
18443173.63869863,0.5
18443700,0.5
18443700,0.5
18443700.00184447,0.5
18443700.00184447,0.5
18444073.6130137,0.5
18444600,0.5
18444600,0.5
18444600.00184467,0.5
18444600.00184467,0.5
18444973.58732877,0.5
18445500,0.5
18445500,0.5
18445500.00184475,0.5
18445500.00184475,0.5
18445873.56164384,0.5
18446400,0.5
18446400,0.5
18446400.00184485,0.5
18446400.00184485,0.5
18446773.5359589,0.5
18447300,0.5
18447300,0.5
18447300.00184493,0.5
18447300.00184493,0.5
18447673.51027397,0.5
18448200,0.5
18448200,0.5
18448200.00184505,0.5
18448200.00184505,0.5
18448573.48458904,0.5
18449100,0.5
18449100,0.5
18449100.00184493,0.5
18449100.00184493,0.5
18449473.45890411,0.5
18450000,0.5
18450000,0.5
18450000.00184503,0.5
18450000.00184503,0.5
18450373.43321918,0.5
18450900,0.5
18450900,0.5
18450900.00184513,0.5
18450900.00184513,0.5
18451273.40753425,0.5
18451800,0.5
18451800,0.5
18451800.00184531,0.5
18451800.00184531,0.5
18452173.38184932,0.5
18452700,0.5
18452700,0.5
18452700.00184548,0.5
18452700.00184548,0.5
18453073.35616438,0.5
18453600,0.5
18453600,0.5
18453600.00184566,0.5
18453600.00184566,0.5
18453973.33047945,0.5
18454500,0.5
18454500,0.5
18454500.00184553,0.5
18454500.00184553,0.5
18454873.30479452,0.5
18455400,0.5
18455400,0.5
18455400.00184561,0.5
18455400.00184561,0.5
18455773.27910959,0.5
18456300,0.5
18456300,0.5
18456300.00184572,0.5
18456300.00184572,0.5
18456673.25342466,0.5
18457200,0.5
18457200,0.5
18457200.00184583,0.5
18457200.00184583,0.5
18457573.22773973,0.5
18458100,0.5
18458100,0.5
18458100.00184605,0.5
18458100.00184605,0.5
18458473.20205479,0.5
18459000,0.5
18459000,0.5
18459000.00184592,0.5
18459000.00184592,0.5
18459373.17636986,0.5
18459900,0.5
18459900,0.5
18459900.00184613,0.5
18459900.00184613,0.5
18460273.15068493,0.5
18460800,0.5
18460800,0.5
18460800.00184623,0.5
18460800.00184623,0.5
18461173.125,0.5
18461700,0.5
18461700,0.5
18461700.00184633,0.5
18461700.00184633,0.5
18462073.09931507,0.5
18462600,0.5
18462600,0.5
18462600.00184643,0.5
18462600.00184643,0.5
18462973.07363014,0.5
18463500,0.5
18463500,0.5
18463500.00184651,0.5
18463500.00184651,0.5
18463873.04794521,0.5
18464400,0.5
18464400,0.5
18464400.00184669,0.5
18464400.00184669,0.5
18464773.02226027,0.5
18465300,0.5
18465300,0.5
18465300.00184657,0.5
18465300.00184657,0.5
18465672.99657534,0.5
18466200,0.5
18466200,0.5
18466200.00184669,0.5
18466200.00184669,0.5
18466572.97089041,0.5
18467100,0.5
18467100,0.5
18467100.00184682,0.5
18467100.00184682,0.5
18467472.94520548,0.5
18468000,0.5
18468000,0.5
18468000.00184704,0.5
18468000.00184704,0.5
18468372.91952055,0.5
18468900,0.5
18468900,0.5
18468900.0018469,0.5
18468900.0018469,0.5
18469272.89383562,0.5
18469800,0.5
18469800,0.5
18469800.00184713,0.5
18469800.00184713,0.5
18470172.86815068,0.5
18470700,0.5
18470700,0.5
18470700.00184733,0.5
18470700.00184733,0.5
18471072.84246575,0.5
18471600,0.5
18471600,0.5
18471600.0018472,0.5
18471600.0018472,0.5
18471972.81678082,0.5
18472500,0.5
18472500,0.5
18472500.00184728,0.5
18472500.00184728,0.5
18472872.79109589,0.5
18473400,0.5
18473400,0.5
18473400.0018474,0.5
18473400.0018474,0.5
18473772.76541096,0.5
18474300,0.5
18474300,0.5
18474300.00184751,0.5
18474300.00184751,0.5
18474672.73972603,0.5
18475200,0.5
18475200,0.5
18475200.00184761,0.5
18475200.00184761,0.5
18475572.7140411,0.5
18476100,0.5
18476100,0.5
18476100.00184773,0.5
18476100.00184773,0.5
18476472.68835616,0.5
18477000,0.5
18477000,0.5
18477000.00184781,0.5
18477000.00184781,0.5
18477372.66267123,0.5
18477900,0.5
18477900,0.5
18477900.00184802,0.5
18477900.00184802,0.5
18478272.6369863,0.5
18478800,0.5
18478800,0.5
18478800.00184789,0.5
18478800.00184789,0.5
18479172.61130137,0.5
18479700,0.5
18479700,0.5
18479700.00184811,0.5
18479700.00184811,0.5
18480072.58561644,0.5
18480600,0.5
18480600,0.5
18480600.00184821,0.5
18480600.00184821,0.5
18480972.55993151,0.5
18481500,0.5
18481500,0.5
18481500.0018483,0.5
18481500.0018483,0.5
18481872.53424658,0.5
18482400,0.5
18482400,0.5
18482400.0018484,0.5
18482400.0018484,0.5
18482772.50856164,0.5
18483300,0.5
18483300,0.5
18483300.00184848,0.5
18483300.00184848,0.5
18483672.48287671,0.5
18484200,0.5
18484200,0.5
18484200.0018487,0.5
18484200.0018487,0.5
18484572.45719178,0.5
18485100,0.5
18485100,0.5
18485100.00184856,0.5
18485100.00184856,0.5
18485472.43150685,0.5
18486000,0.5
18486000,0.5
18486000.00184872,0.5
18486000.00184872,0.5
18486372.40582192,0.5
18486900,0.5
18486900,0.5
18486900.00184886,0.5
18486900.00184886,0.5
18487272.38013699,0.5
18487800,0.5
18487800,0.5
18487800.001849,0.5
18487800.001849,0.5
18488172.35445205,0.5
18488700,0.5
18488700,0.5
18488700.00184888,0.5
18488700.00184888,0.5
18489072.32876712,0.5
18489600,0.5
18489600,0.5
18489600.00184909,0.5
18489600.00184909,0.5
18489972.30308219,0.5
18490500,0.5
18490500,0.5
18490500.0018493,0.5
18490500.0018493,0.5
18490872.27739726,0.5
18491400,0.5
18491400,0.5
18491400.00184917,0.5
18491400.00184917,0.5
18491772.25171233,0.5
18492300,0.5
18492300,0.5
18492300.00184939,0.5
18492300.00184939,0.5
18492672.2260274,0.5
18493200,0.5
18493200,0.5
18493200.00184949,0.5
18493200.00184949,0.5
18493572.20034247,0.5
18494100,0.5
18494100,0.5
18494100.00184959,0.5
18494100.00184959,0.5
18494472.17465753,0.5
18495000,0.5
18495000,0.5
18495000.00184969,0.5
18495000.00184969,0.5
18495372.1489726,0.5
18495900,0.5
18495900,0.5
18495900.00184985,0.5
18495900.00184985,0.5
18496272.12328767,0.5
18496800,0.5
18496800,0.5
18496800.00184971,0.5
18496800.00184971,0.5
18497172.09760274,0.5
18497700,0.5
18497700,0.5
18497700.00184987,0.5
18497700.00184987,0.5
18498072.07191781,0.5
18498600,0.5
18498600,0.5
18498600.00185002,0.5
18498600.00185002,0.5
18498972.04623288,0.5
18499500,0.5
18499500,0.5
18499500.00185011,0.5
18499500.00185011,0.5
18499872.02054795,0.5
18500400,0.5
18500400,0.5
18500400.0018502,0.5
18500400.0018502,0.5
18500771.99486301,0.5
18501300,0.5
18501300,0.5
18501300.00185029,0.5
18501300.00185029,0.5
18501671.96917808,0.5
18502200,0.5
18502200,0.5
18502200.00185036,0.5
18502200.00185036,0.5
18502571.94349315,0.5
18503100,0.5
18503100,0.5
18503100.00185044,0.5
18503100.00185044,0.5
18503471.91780822,0.5
18504000,0.5
18504000,0.5
18504000.00185068,0.5
18504000.00185068,0.5
18504371.89212329,0.5
18504900,0.5
18504900,0.5
18504900.00185055,0.5
18504900.00185055,0.5
18505271.86643836,0.5
18505800,0.5
18505800,0.5
18505800.0018507,0.5
18505800.0018507,0.5
18506171.84075342,0.5
18506700,0.5
18506700,0.5
18506700.00185086,0.5
18506700.00185086,0.5
18507071.81506849,0.5
18507600,0.5
18507600,0.5
18507600.00185109,0.5
18507600.00185109,0.5
18507971.78938356,0.5
18508500,0.5
18508500,0.5
18508500.00185096,0.5
18508500.00185096,0.5
18508871.76369863,0.5
18509400,0.5
18509400,0.5
18509400.00185104,0.5
18509400.00185104,0.5
18509771.7380137,0.5
18510300,0.5
18510300,0.5
18510300.00185112,0.5
18510300.00185112,0.5
18510671.71232877,0.5
18511200,0.5
18511200,0.5
18511200.00185121,0.5
18511200.00185121,0.5
18511571.68664384,0.5
18512100,0.5
18512100,0.5
18512100.00185129,0.5
18512100.00185129,0.5
18512471.6609589,0.5
18513000,0.5
18513000,0.5
18513000.00185138,0.5
18513000.00185138,0.5
18513371.63527397,0.5
18513900,0.5
18513900,0.5
18513900.00185147,0.5
18513900.00185147,0.5
18514271.60958904,0.5
18514800,0.5
18514800,0.5
18514800.00185155,0.5
18514800.00185155,0.5
18515171.58390411,0.5
18515700,0.5
18515700,0.5
18515700.00185174,0.5
18515700.00185174,0.5
18516071.55821918,0.5
18516600,0.5
18516600,0.5
18516600.00185193,0.5
18516600.00185193,0.5
18516971.53253425,0.5
18517500,0.5
18517500,0.5
18517500.0018518,0.5
18517500.0018518,0.5
18517871.50684932,0.5
18518400,0.5
18518400,0.5
18518400.00185189,0.5
18518400.00185189,0.5
18518771.48116438,0.5
18519300,0.5
18519300,0.5
18519300.00185196,0.5
18519300.00185196,0.5
18519671.45547945,0.5
18520200,0.5
18520200,0.5
18520200.00185205,0.5
18520200.00185205,0.5
18520571.42979452,0.5
18521100,0.5
18521100,0.5
18521100.00185221,0.5
18521100.00185221,0.5
18521471.40410959,0.5
18522000,0.5
18522000,0.5
18522000.00185236,0.5
18522000.00185236,0.5
18522371.37842466,0.5
18522900,0.5
18522900,0.5
18522900.00185252,0.5
18522900.00185252,0.5
18523271.35273973,0.5
18523800,0.5
18523800,0.5
18523800.00185239,0.5
18523800.00185239,0.5
18524171.32705479,0.5
18524700,0.5
18524700,0.5
18524700.00185248,0.5
18524700.00185248,0.5
18525071.30136986,0.5
18525600,0.5
18525600,0.5
18525600.00185278,0.5
18525600.00185278,0.5
18525971.27568493,0.5
18526500,0.5
18526500,0.5
18526500.00185265,0.5
18526500.00185265,0.5
18526871.25,0.5
18527400,0.5
18527400,0.5
18527400.00185304,0.5
18527400.00185304,0.5
18527771.22431507,0.5
18528300,0.5
18528300,0.5
18528300.00185292,0.5
18528300.00185292,0.5
18528671.19863014,0.5
18529200,0.5
18529200,0.5
18529200.00185311,0.5
18529200.00185311,0.5
18529571.17294521,0.5
18530100,0.5
18530100,0.5
18530100.00185319,0.5
18530100.00185319,0.5
18530471.14726027,0.5
18531000,0.5
18531000,0.5
18531000.00185329,0.5
18531000.00185329,0.5
18531371.12157534,0.5
18531900,0.5
18531900,0.5
18531900.00185339,0.5
18531900.00185339,0.5
18532271.09589041,0.5
18532800,0.5
18532800,0.5
18532800.00185349,0.5
18532800.00185349,0.5
18533171.07020548,0.5
18533700,0.5
18533700,0.5
18533700.0018536,0.5
18533700.0018536,0.5
18534071.04452055,0.5
18534600,0.5
18534600,0.5
18534600.00185347,0.5
18534600.00185347,0.5
18534971.01883562,0.5
18535500,0.5
18535500,0.5
18535500.00185375,0.5
18535500.00185375,0.5
18535870.99315068,0.5
18536400,0.5
18536400,0.5
18536400.00185399,0.5
18536400.00185399,0.5
18536770.96746575,0.5
18537300,0.5
18537300,0.5
18537300.00185385,0.5
18537300.00185385,0.5
18537670.94178082,0.5
18538200,0.5
18538200,0.5
18538200.00185401,0.5
18538200.00185401,0.5
18538570.91609589,0.5
18539100,0.5
18539100,0.5
18539100.00185417,0.5
18539100.00185417,0.5
18539470.89041096,0.5
18540000,0.5
18540000,0.5
18540000.00185404,0.5
18540000.00185404,0.5
18540370.86472603,0.5
18540900,0.5
18540900,0.5
18540900.00185429,0.5
18540900.00185429,0.5
18541270.8390411,0.5
18541800,0.5
18541800,0.5
18541800.00185454,0.5
18541800.00185454,0.5
18542170.81335616,0.5
18542700,0.5
18542700,0.5
18542700.00185441,0.5
18542700.00185441,0.5
18543070.78767123,0.5
18543600,0.5
18543600,0.5
18543600.00185466,0.5
18543600.00185466,0.5
18543970.7619863,0.5
18544500,0.5
18544500,0.5
18544500.00185452,0.5
18544500.00185452,0.5
18544870.73630137,0.5
18545400,0.5
18545400,0.5
18545400.00185468,0.5
18545400.00185468,0.5
18545770.71061644,0.5
18546300,0.5
18546300,0.5
18546300.00185484,0.5
18546300.00185484,0.5
18546670.68493151,0.5
18547200,0.5
18547200,0.5
18547200.00185499,0.5
18547200.00185499,0.5
18547570.65924658,0.5
18548100,0.5
18548100,0.5
18548100.00185486,0.5
18548100.00185486,0.5
18548470.63356164,0.5
18549000,0.5
18549000,0.5
18549000.00185494,0.5
18549000.00185494,0.5
18549370.60787671,0.5
18549900,0.5
18549900,0.5
18549900.00185503,0.5
18549900.00185503,0.5
18550270.58219178,0.5
18550800,0.5
18550800,0.5
18550800.00185512,0.5
18550800.00185512,0.5
18551170.55650685,0.5
18551700,0.5
18551700,0.5
18551700.0018552,0.5
18551700.0018552,0.5
18552070.53082192,0.5
18552600,0.5
18552600,0.5
18552600.00185527,0.5
18552600.00185527,0.5
18552970.50513699,0.5
18553500,0.5
18553500,0.5
18553500.00185551,0.5
18553500.00185551,0.5
18553870.47945205,0.5
18554400,0.5
18554400,0.5
18554400.00185566,0.5
18554400.00185566,0.5
18554770.45376712,0.5
18555300,0.5
18555300,0.5
18555300.00185581,0.5
18555300.00185581,0.5
18555670.42808219,0.5
18556200,0.5
18556200,0.5
18556200.00185568,0.5
18556200.00185568,0.5
18556570.40239726,0.5
18557100,0.5
18557100,0.5
18557100.00185591,0.5
18557100.00185591,0.5
18557470.37671233,0.5
18558000,0.5
18558000,0.5
18558000.00185599,0.5
18558000.00185599,0.5
18558370.3510274,0.5
18558900,0.5
18558900,0.5
18558900.00185607,0.5
18558900.00185607,0.5
18559270.32534247,0.5
18559800,0.5
18559800,0.5
18559800.00185619,0.5
18559800.00185619,0.5
18560170.29965753,0.5
18560700,0.5
18560700,0.5
18560700.00185627,0.5
18560700.00185627,0.5
18561070.2739726,0.5
18561600,0.5
18561600,0.5
18561600.00185638,0.5
18561600.00185638,0.5
18561970.24828767,0.5
18562500,0.5
18562500,0.5
18562500.00185649,0.5
18562500.00185649,0.5
18562870.22260274,0.5
18563400,0.5
18563400,0.5
18563400.00185637,0.5
18563400.00185637,0.5
18563770.19691781,0.5
18564300,0.5
18564300,0.5
18564300.00185644,0.5
18564300.00185644,0.5
18564670.17123288,0.5
18565200,0.5
18565200,0.5
18565200.00185665,0.5
18565200.00185665,0.5
18565570.14554795,0.5
18566100,0.5
18566100,0.5
18566100.00185686,0.5
18566100.00185686,0.5
18566470.11986301,0.5
18567000,0.5
18567000,0.5
18567000.00185673,0.5
18567000.00185673,0.5
18567370.09417808,0.5
18567900,0.5
18567900,0.5
18567900.00185683,0.5
18567900.00185683,0.5
18568270.06849315,0.5
18568800,0.5
18568800,0.5
18568800.00185693,0.5
18568800.00185693,0.5
18569170.04280822,0.5
18569700,0.5
18569700,0.5
18569700.00185702,0.5
18569700.00185702,0.5
18570070.01712329,0.5
18570600,0.5
18570600,0.5
18570600.00185713,0.5
18570600.00185713,0.5
18570969.99143836,0.5
18571500,0.5
18571500,0.5
18571500.00185724,0.5
18571500.00185724,0.5
18571869.96575342,0.5
18572400,0.5
18572400,0.5
18572400.00185731,0.5
18572400.00185731,0.5
18572769.94006849,0.5
18573300,0.5
18573300,0.5
18573300.00185739,0.5
18573300.00185739,0.5
18573669.91438356,0.5
18574200,0.5
18574200,0.5
18574200.00185756,0.5
18574200.00185756,0.5
18574569.88869863,0.5
18575100,0.5
18575100,0.5
