time,solar,meter_load,building_load,opt_load,opt_load_intplt,inverter_control
2022-05-06 03:00:00,-93.0,-0.0,-18041.0390625,-17929.0,-17929.0,17929.0
2022-05-06 03:15:00,-93.0,-0.0,-18041.0390625,-17929.0,-17929.0,17929.0
2022-05-06 03:30:00,-93.0,-0.0,-18041.0390625,-17929.0,-17929.0,17929.0
2022-05-06 03:45:00,-93.0,-0.0,-18041.0390625,-17929.0,-17929.0,17929.0
2022-05-06 04:00:00,-93.0,-0.0,-18041.0390625,-17929.0,-17929.0,17929.0
2022-05-06 04:15:00,-93.0,-0.0,-18041.0390625,-17929.0,-17929.0,17929.0
2022-05-06 04:30:00,-93.0,-16301.778738814284,-16208.778738814284,-17549.0,-17549.0,1247.2212611857158
2022-05-06 04:45:00,-91.6,-17336.2826451,-17244.6826451,-17422.0,-17422.0,85.71735489999992
2022-05-06 05:00:00,-90.2,-15889.31100262,-15799.111002619999,-17213.0,-17213.0,1323.6889973800007
2022-05-06 05:15:00,-91.86666666666666,-17007.712760426668,-16915.846093760003,-17053.0,-17053.0,45.287239573332045
2022-05-06 05:30:00,-119.13333333333333,-16256.263741628569,-16137.13040829524,-16790.0,-16790.0,533.7362583714312
2022-05-06 05:45:00,-175.33333333333331,-0.0,-16137.13040829524,-16431.0,-16431.0,16431.0
2022-05-06 06:00:00,1996.3999999999996,-14612.2890625,-16608.6890625,-15804.0,-15804.0,1191.7109375
2022-05-06 06:15:00,4502.133333333333,-12821.944270833334,-17324.07760416667,-14919.0,-14919.0,2097.0557291666664
2022-05-06 06:30:00,7047.333333333332,-11821.263020833334,-18868.596354166664,-13881.0,-13881.0,2059.736979166666
2022-05-06 06:45:00,9935.066666666668,-0.0,-9935.066666666668,-12346.0,-12346.0,12346.0
2022-05-06 07:00:00,16759.933333333334,-0.0,-16759.933333333334,-11268.0,-11268.0,11268.0
2022-05-06 07:15:00,26359.86666666667,-0.0,-26359.86666666667,-10250.0,-10250.0,10250.0
2022-05-06 07:30:00,34515.333333333336,-0.0,-34515.333333333336,-9184.0,-9184.0,9184.0
2022-05-06 07:45:00,42965.46666666667,-0.0,-42965.46666666667,-8005.000000000001,-8005.000000000001,8005.000000000001
2022-05-06 08:00:00,51151.357142857145,-0.0,-51151.357142857145,-6645.900000000001,-6645.900000000001,6645.900000000001
2022-05-06 08:15:00,59650.933333333334,-0.0,-51151.357142857145,-4888.200000000001,-4888.200000000001,4888.200000000001
2022-05-06 08:30:00,66916.33333333333,-0.0,-51151.357142857145,-2837.5,-2837.5,2837.5
2022-05-06 08:45:00,75237.93333333333,-0.0,-51151.357142857145,-411.91,-411.91,411.91
2022-05-06 09:00:00,82618.66666666667,-0.0,-51151.357142857145,2372.9,2372.9,-2372.9
2022-05-06 09:15:00,89099.06666666667,-0.0,-51151.357142857145,5497.6,5497.6,-5497.6
2022-05-06 09:30:00,95784.38461538461,-0.0,-51151.357142857145,9066.9,9066.9,-9066.9
2022-05-06 09:45:00,100907.4,-0.0,-51151.357142857145,12711.0,12711.0,-12711.0
2022-05-06 10:00:00,100965.46666666667,-0.0,-51151.357142857145,15275.0,15275.0,-15275.0
2022-05-06 10:15:00,100966.53333333333,-0.0,-51151.357142857145,17709.0,17709.0,-17709.0
2022-05-06 10:30:00,100955.35714285714,-0.0,-51151.357142857145,20033.0,20033.0,-20033.0
2022-05-06 10:45:00,100898.79999999999,-0.0,-51151.357142857145,22242.0,22242.0,-22242.0
2022-05-06 11:00:00,100906.46666666666,-0.0,-51151.357142857145,24367.0,24367.0,-24367.0
2022-05-06 11:15:00,100895.2,54821.78255206667,-46073.41744793333,28084.0,28084.0,26737.782552066667
2022-05-06 11:30:00,100927.21428571429,45390.67473958667,-46073.41744793333,30052.0,30052.0,15338.67473958667
2022-05-06 11:45:00,100832.73333333334,57249.217447920004,-43583.51588541333,32781.0,32781.0,24468.217447920004
2022-05-06 12:00:00,100896.53333333334,49774.98151042,-51121.55182291334,31683.0,31683.0,18091.981510420002
2022-05-06 12:15:00,100792.59999999999,53299.08046873332,-47493.51953126667,34527.0,34527.0,18772.080468733322
2022-05-06 12:30:00,100824.66666666667,51504.32369792,-49320.34296874667,35278.0,35278.0,16226.323697920001
2022-05-06 12:45:00,100900.06666666667,61212.3710938,-39687.695572866665,40643.0,40643.0,20569.3710938
2022-05-06 13:00:00,100830.0,-0.0,-39687.695572866665,41859.0,41859.0,-41859.0
2022-05-06 13:15:00,100947.46666666667,-0.0,-39687.695572866665,43006.0,43006.0,-43006.0
2022-05-06 13:30:00,100869.46666666667,-0.0,-39687.695572866665,43914.0,43914.0,-43914.0
2022-05-06 13:45:00,100900.66666666667,-0.0,-39687.695572866665,44726.0,44726.0,-44726.0
2022-05-06 14:00:00,100931.2,-0.0,-39687.695572866665,45395.0,45395.0,-45395.0
2022-05-06 14:15:00,100858.40000000001,-0.0,-39687.695572866665,45876.0,45876.0,-45876.0
2022-05-06 14:30:00,100832.06666666667,-0.0,-39687.695572866665,46239.0,46239.0,-46239.0
2022-05-06 14:45:00,100817.46666666666,-0.0,-39687.695572866665,46473.0,46473.0,-46473.0
2022-05-06 15:00:00,100866.6,-0.0,-39687.695572866665,46602.0,46602.0,-46602.0
2022-05-06 15:15:00,100819.46666666666,-0.0,-39687.695572866665,46552.0,46552.0,-46552.0
2022-05-06 15:30:00,100823.73333333334,-0.0,-39687.695572866665,46392.0,46392.0,-46392.0
2022-05-06 15:45:00,100832.06666666667,-0.0,-39687.695572866665,46100.0,46100.0,-46100.0
2022-05-06 16:00:00,100663.93333333333,-0.0,-39687.695572866665,45591.0,45591.0,-45591.0
2022-05-06 16:15:00,95571.4,-0.0,-39687.695572866665,42745.0,42745.0,-42745.0
2022-05-06 16:30:00,88481.33333333334,-0.0,-39687.695572866665,39153.0,39153.0,-39153.0
2022-05-06 16:45:00,81035.4,-0.0,-39687.695572866665,35652.0,35652.0,-35652.0
2022-05-06 17:00:00,72979.66666666666,-0.0,-39687.695572866665,32213.0,32213.0,-32213.0
2022-05-06 17:15:00,64085.66666666667,-0.0,-39687.695572866665,28831.0,28831.0,-28831.0
2022-05-06 17:30:00,53375.49999999999,-0.0,-53375.49999999999,21681.0,21681.0,-21681.0
2022-05-06 17:45:00,44073.4,-0.0,-44073.4,21387.0,21387.0,-21387.0
2022-05-06 18:00:00,34502.066666666666,-0.0,-34502.066666666666,21194.0,21194.0,-21194.0
2022-05-06 18:15:00,25339.93333333333,-0.0,-25339.93333333333,21095.0,21095.0,-21095.0
2022-05-06 18:30:00,16839.93333333333,-0.0,-16839.93333333333,21089.0,21089.0,-21089.0
2022-05-06 18:45:00,8499.92857142857,-0.0,-8499.92857142857,21174.0,21174.0,-21174.0
2022-05-06 19:00:00,3171.0,-0.0,-3171.0,21354.0,21354.0,-21354.0
2022-05-06 19:15:00,87.92857142857143,-0.0,-87.92857142857143,21630.0,21630.0,-21630.0
2022-05-06 19:30:00,-284.6,-0.0,-87.92857142857143,22061.0,22061.0,-22061.0
2022-05-06 19:45:00,-95.46666666666665,-0.0,-87.92857142857143,22502.0,22502.0,-22502.0
2022-05-06 20:00:00,-98.19999999999999,-0.0,-87.92857142857143,23117.0,23117.0,-23117.0
2022-05-06 20:15:00,-97.33333333333333,-0.0,-87.92857142857143,23869.0,23869.0,-23869.0
2022-05-06 20:30:00,-106.0,-0.0,-87.92857142857143,24781.0,24781.0,-24781.0
2022-05-06 20:45:00,-93.0,-0.0,-87.92857142857143,25871.0,25871.0,-25871.0
2022-05-06 21:00:00,-92.0,-0.0,-87.92857142857143,27182.0,27182.0,-27182.0
2022-05-06 21:15:00,-93.0,-0.0,-87.92857142857143,28753.0,28753.0,-28753.0
2022-05-06 21:30:00,-106.0,-0.0,-87.92857142857143,30646.0,30646.0,-30646.0
2022-05-06 21:45:00,-93.0,-0.0,-87.92857142857143,32920.0,32920.0,-32920.0
2022-05-06 22:00:00,-93.0,-0.0,-87.92857142857143,35688.0,35688.0,-35688.0
2022-05-06 22:15:00,-93.0,-0.0,-87.92857142857143,39073.0,39073.0,-39073.0
2022-05-06 22:30:00,-92.0,-0.0,-87.92857142857143,43241.0,43241.0,-43241.0
2022-05-06 22:45:00,-93.0,-0.0,-87.92857142857143,48402.0,48402.0,-48402.0
2022-05-06 23:00:00,-93.0,-0.0,-87.92857142857143,54797.0,54797.0,-54797.0
2022-05-06 23:15:00,-93.0,-0.0,-87.92857142857143,62725.0,39843.35,-39843.35
2022-05-06 23:30:00,-93.0,-0.0,-87.92857142857143,72879.0,24889.699999999997,-24889.699999999997
2022-05-06 23:45:00,-93.0,-0.0,-87.92857142857143,100010.0,9936.049999999994,-9936.049999999994
2022-05-07 00:00:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 00:15:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 00:30:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 00:45:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 01:00:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 01:15:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 01:30:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 01:45:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 02:00:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 02:15:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 02:30:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 02:45:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 03:00:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 03:15:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 03:30:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 03:45:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 04:00:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 04:15:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 04:30:00,-93.0,-0.0,-87.92857142857143,-5017.599999999999,-5017.599999999999,5017.599999999999
2022-05-07 04:45:00,-91.6,-16336.175130200001,-16244.575130199997,-5017.599999999999,-5017.599999999999,-11318.575130200003
2022-05-07 05:00:00,-93.80000000000001,-17779.2373698,-17685.4373698,-5017.599999999999,-5017.599999999999,-12761.637369800002
2022-05-07 05:15:00,-92.8,-16266.733593773335,-16173.933593773334,-5017.599999999999,-5017.599999999999,-11249.133593773335
2022-05-07 05:30:00,-166.86666666666667,-16789.87877604,-16623.012109373336,-5017.599999999999,-5017.599999999999,-11772.278776040002
2022-05-07 05:45:00,-228.26666666666668,-19083.16875,-18854.902083333334,-5017.599999999999,-5017.599999999999,-14065.568750000002
2022-05-07 06:00:00,1159.1333333333334,-16305.78111978,-17464.914453113335,-5017.599999999999,-5017.599999999999,-11288.181119780002
2022-05-07 06:15:00,2582.133333333333,-15306.680598953333,-17888.813932286666,-5017.599999999999,-5017.599999999999,-10289.080598953333
2022-05-07 06:30:00,5469.733333333333,-12647.466927086667,-18117.20026042,-5017.599999999999,-5017.599999999999,-7629.866927086668
2022-05-07 06:45:00,9576.266666666666,-9157.025813794,-18733.292480460666,-5017.599999999999,-5017.599999999999,-4139.4258137940005
2022-05-07 07:00:00,16179.866666666665,-7281.816048177334,-23461.682714844,-5017.599999999999,-5017.599999999999,-2264.2160481773344
2022-05-07 07:15:00,24745.466666666667,-995.2986165361333,-25740.7652832028,-4179.8,-4179.8,3184.5013834638667
2022-05-07 07:30:00,33121.200000000004,7094.962175643572,-26026.23782435643,42.81,42.81,7052.152175643571
2022-05-07 07:45:00,41850.86666666667,16548.003190113333,-25302.863476553335,4200.1,4200.1,12347.903190113333
2022-05-07 08:00:00,50581.066666666666,22751.04547990714,-27830.021186759524,6583.1,6583.1,16167.94547990714
2022-05-07 08:15:00,59299.333333333336,29714.322005206664,-29585.01132812667,8952.400000000001,8952.400000000001,20761.922005206663
2022-05-07 08:30:00,67644.8,39053.92466517857,-28590.87533482143,11528.0,11528.0,27525.924665178572
2022-05-07 08:45:00,75466.66666666667,43431.13030132857,-32035.536365338095,14069.0,14069.0,29362.130301328572
2022-05-07 09:00:00,82946.4,52202.956770833334,-30743.44322916666,17117.0,17117.0,35085.956770833334
2022-05-07 09:15:00,89787.4,55394.535435271435,-34392.86456472856,19880.0,19880.0,35514.535435271435
2022-05-07 09:30:00,96234.57142857145,63849.764322920004,-32384.807105651445,23633.0,23633.0,40216.764322920004
2022-05-07 09:45:00,101102.66666666666,68940.7703125,-32161.896354166656,27100.0,27100.0,41840.7703125
2022-05-07 10:00:00,101059.06666666667,67424.33854166667,-33634.728124999994,28902.0,28902.0,38522.33854166667
2022-05-07 10:15:00,101035.93333333333,71716.65208333333,-29319.28125,32098.0,32098.0,39618.652083333334
2022-05-07 10:30:00,101037.86666666665,67781.43307292,-33256.43359374665,32812.0,32812.0,34969.43307292
2022-05-07 10:45:00,101021.86666666667,66625.66718751333,-34396.199479153336,34148.0,34148.0,32477.667187513332
2022-05-07 11:00:00,101030.2,64086.822656246666,-36943.37734375333,34934.0,34934.0,29152.822656246666
2022-05-07 11:15:00,101027.66666666666,61102.90572917333,-39924.76093749332,35459.0,35459.0,25643.905729173333
2022-05-07 11:30:00,100962.26666666666,65596.48098958666,-35365.78567708,38005.0,38005.0,27591.480989586664
2022-05-07 11:45:00,101042.64285714286,61502.328906246665,-39540.31395089619,37898.0,37898.0,23604.328906246665
2022-05-07 12:00:00,101041.86666666667,65549.97473958667,-35491.891927079996,40136.0,40136.0,25413.974739586673
2022-05-07 12:15:00,101046.73333333334,60762.51432291333,-40284.219010420005,39519.0,39519.0,21243.514322913332
2022-05-07 12:30:00,100945.0,61436.56250001334,-39508.43749998666,40470.0,40470.0,20966.562500013337
2022-05-07 12:45:00,101003.46666666666,63030.25052083333,-37973.21614583333,41611.0,41611.0,21419.25052083333
2022-05-07 13:00:00,100942.6,59834.41718750667,-41108.18281249334,41121.0,41121.0,18713.417187506668
2022-05-07 13:15:00,100985.20000000001,-0.0,-41108.18281249334,41544.0,41544.0,-41544.0
2022-05-07 13:30:00,101021.8,59657.35049713635,-41364.44950286365,41783.0,41783.0,17874.35049713635
2022-05-07 13:45:00,101015.26666666668,58962.96380208667,-42052.30286458001,41774.0,41774.0,17188.96380208667
2022-05-07 14:00:00,100967.93333333333,58224.0703125,-42743.863020833334,41655.0,41655.0,16569.0703125
2022-05-07 14:15:00,100963.86666666667,59707.25598958667,-41256.610677079996,42137.0,42137.0,17570.255989586673
2022-05-07 14:30:00,100968.8,53861.67005208667,-47107.12994791333,40292.0,40292.0,13569.670052086673
2022-05-07 14:45:00,100975.06666666667,62733.341406253334,-38241.72526041333,42871.0,42871.0,19862.341406253334
2022-05-07 15:00:00,100952.86666666667,52254.725781253335,-48698.14088541333,39440.0,39440.0,12814.725781253335
2022-05-07 15:15:00,101014.73333333334,61155.304687493335,-39859.42864584,41759.0,41759.0,19396.304687493335
2022-05-07 15:30:00,100964.21428571429,54383.594791673335,-46580.619494040955,39314.0,39314.0,15069.594791673335
2022-05-07 15:45:00,100895.06666666667,56309.645052106665,-44585.42161456,39369.0,39369.0,16940.645052106665
2022-05-07 16:00:00,100897.20000000001,64153.77135416,-36743.42864584001,41130.0,41130.0,23023.771354160002
2022-05-07 16:15:00,97094.66666666667,65047.5734375,-32047.09322916667,40676.0,40676.0,24371.573437500003
2022-05-07 16:30:00,89808.0,56536.28307291333,-33271.71692708667,37360.0,37360.0,19176.283072913327
2022-05-07 16:45:00,81857.0,54920.33854166,-26936.66145834,36059.0,36059.0,18861.33854166
2022-05-07 17:00:00,73500.53333333334,40917.56979167333,-32582.963541660007,31999.0,31999.0,8918.569791673333
2022-05-07 17:15:00,64681.73333333333,36257.10455728667,-28424.62877604666,30282.0,30282.0,5975.1045572866715
2022-05-07 17:30:00,54489.4,27803.53111978667,-26685.868880213333,28056.0,28056.0,-252.46888021333143
2022-05-07 17:45:00,44865.6,16630.922526046666,-28234.677473953332,25659.0,25659.0,-9028.077473953334
2022-05-07 18:00:00,35304.333333333336,15397.745247397334,-19906.588085936004,24924.0,24924.0,-9526.254752602666
2022-05-07 18:15:00,26891.133333333335,2652.9663737016667,-24238.166959631668,22669.0,22669.0,-20016.033626298333
2022-05-07 18:30:00,18078.0,635.32325846274,-17442.67674153726,22024.0,22024.0,-21388.67674153726
2022-05-07 18:45:00,10062.066666666668,-11814.94065755,-21877.00732421667,20047.0,20047.0,-31861.94065755
2022-05-07 19:00:00,3617.6666666666665,-17934.637904592855,-21552.304571259523,19001.0,19001.0,-36935.637904592855
2022-05-07 19:15:00,71.46666666666665,-19854.15579427333,-19925.622460939998,18605.0,18605.0,-38459.155794273334
2022-05-07 19:30:00,-247.42857142857142,-23842.502473946668,-23595.073902518096,18046.0,18046.0,-41888.50247394667
2022-05-07 19:45:00,-96.93333333333332,-19856.065290171427,-19759.131956838093,18560.0,18560.0,-38416.06529017143
2022-05-07 20:00:00,-95.6,-23477.476822926667,-23381.876822926668,18098.0,18098.0,-41575.47682292666
2022-05-07 20:15:00,-95.16666666666666,-21656.802734366665,-21561.636067699998,18467.0,18467.0,-40123.80273436666
2022-05-07 20:30:00,-93.0,-21190.575781253334,-21097.575781253334,18706.0,18706.0,-39896.575781253334
2022-05-07 20:45:00,-93.0,-19715.610286460003,-19622.610286460003,19165.0,19165.0,-38880.61028646
2022-05-07 21:00:00,-93.0,-19338.114583326667,-19245.114583326667,19549.0,19549.0,-38887.114583326664
2022-05-07 21:15:00,-93.0,-24296.394042975,-24203.394042975,19195.0,19195.0,-43491.394042975
2022-05-07 21:30:00,-93.0,-17438.234375,-17345.234375,20834.0,20834.0,-38272.234375
2022-05-07 21:45:00,-93.0,-18637.302343753334,-18544.302343753334,21357.0,21357.0,-39994.302343753334
2022-05-07 22:00:00,-93.0,-22234.152213539997,-22141.152213539997,21612.0,21612.0,-43846.15221354
2022-05-07 22:15:00,-93.0,-16508.318294273333,-16415.318294273333,23953.0,23953.0,-40461.31829427333
2022-05-07 22:30:00,-93.0,-18359.68164062667,-18266.68164062667,25264.0,25264.0,-43623.68164062667
2022-05-07 22:45:00,-93.0,-18868.797981773332,-18775.797981773332,27524.0,27524.0,-46392.79798177333
2022-05-07 23:00:00,-93.0,-19273.757421879996,-19180.757421879996,31002.0,31002.0,-50275.75742188
2022-05-07 23:15:00,-93.0,-17455.00345053333,-17362.00345053333,38004.0,38004.0,-55459.00345053333
2022-05-07 23:30:00,-79.0,-16315.368554693332,-16236.368554693332,52108.0,52108.0,-68423.36855469333
2022-05-07 23:45:00,-93.0,-18562.999088546665,-18469.999088546665,81623.0,15796.500000000002,-34359.49908854667
2022-05-08 00:00:00,-93.0,-20701.3153646,-20608.3153646,-20515.0,-20515.0,-186.31536459999916
2022-05-08 00:15:00,-93.0,-17205.239843766667,-17112.239843766667,-19420.0,-19420.0,2214.760156233333
2022-05-08 00:30:00,-93.0,-17426.821744806668,-17333.821744806668,-19202.0,-19202.0,1775.178255193332
2022-05-08 00:45:00,-93.0,-16473.511263026667,-16380.511263026665,-19068.0,-19068.0,2594.4887369733333
2022-05-08 01:00:00,-93.0,-18823.281510413333,-18730.281510413333,-19004.0,-19004.0,180.7184895866667
2022-05-08 01:15:00,-93.0,-17212.154752606664,-17119.154752606664,-18898.0,-18898.0,1685.8452473933357
2022-05-08 01:30:00,-93.0,-18420.911411828572,-18327.911411828572,-18827.0,-18827.0,406.08858817142755
2022-05-08 01:45:00,-93.0,-16390.353776026666,-16297.353776026668,-18727.0,-18727.0,2336.6462239733337
2022-05-08 02:00:00,-79.0,-17040.751562506666,-16961.751562506666,-18654.0,-18654.0,1613.2484374933338
2022-05-08 02:15:00,-93.0,-19171.984635413333,-19078.984635413333,-18594.0,-18594.0,-577.9846354133333
2022-05-08 02:30:00,-93.0,-17374.480208326666,-17281.480208326666,-18495.0,-18495.0,1120.519791673334
2022-05-08 02:45:00,-79.0,-17098.970638013332,-17019.970638013332,-18409.0,-18409.0,1310.029361986668
2022-05-08 03:00:00,-106.0,-17421.40066965,-17315.40066965,-18330.0,-18330.0,908.59933035
2022-05-08 03:15:00,-79.0,-16308.052929686668,-16229.052929686666,-18241.0,-18241.0,1932.947070313332
2022-05-08 03:30:00,-93.0,-18185.85677084,-18092.85677084,-18182.0,-18182.0,-3.856770840000536
2022-05-08 03:45:00,-93.0,-18179.712630213333,-18086.712630213333,-18104.0,-18104.0,-75.71263021333289
2022-05-08 04:00:00,-93.0,-17502.402083326666,-17409.402083326666,-18015.0,-18015.0,512.5979166733341
2022-05-08 04:15:00,-106.0,-17099.897949214286,-16993.897949214286,-17923.0,-17923.0,823.1020507857138
2022-05-08 04:30:00,-93.0,-16581.313020833335,-16488.313020833335,-17828.0,-17828.0,1246.686979166665
2022-05-08 04:45:00,-90.0,-17858.560677086665,-17768.560677086665,-17744.0,-17744.0,-114.56067708666524
2022-05-08 05:00:00,-92.86666666666666,-16422.889778646666,-16330.023111979997,-17630.0,-17630.0,1207.110221353334
2022-05-08 05:15:00,-91.86666666666666,-16988.86152346,-16896.994856793335,-17524.0,-17524.0,535.1384765399998
2022-05-08 05:30:00,-90.13333333333334,-16345.4526367,-16255.319303366665,-17402.0,-17402.0,1056.5473633000001
2022-05-08 05:45:00,-206.53333333333333,-16296.297135420002,-16089.763802086669,-17272.0,-17272.0,975.7028645799983
2022-05-08 06:00:00,-196.66666666666669,-18043.868619793335,-17847.201953126667,-17144.0,-17144.0,-899.8686197933348
2022-05-08 06:15:00,-161.26666666666668,-16396.525976553334,-16235.25930988667,-16975.0,-16975.0,578.4740234466663
2022-05-08 06:30:00,2084.733333333333,-16681.018554678572,-18765.751888011906,-16796.0,-16796.0,114.9814453214276
2022-05-08 06:45:00,4244.466666666667,-15167.09505208,-19411.561718746667,-16578.0,-16578.0,1410.9049479200003
2022-05-08 07:00:00,4815.066666666667,-14533.526106766665,-19348.59277343333,-16341.000000000002,-16341.000000000002,1807.4738932333366
2022-05-08 07:15:00,5380.333333333334,-15484.334635413334,-20864.667968746668,-16082.0,-16082.0,597.6653645866663
2022-05-08 07:30:00,4622.933333333333,-13782.591341140002,-18405.524674473334,-15773.0,-15773.0,1990.4086588599985
2022-05-08 07:45:00,4086.6428571428573,-14803.434179693333,-18890.077036836192,-15429.0,-15429.0,625.5658203066669
2022-05-08 08:00:00,4358.066666666667,-15414.845507813334,-19772.91217448,-15018.0,-15018.0,-396.8455078133338
2022-05-08 08:15:00,6570.466666666666,-15981.826302086667,-22552.292968753332,-14506.0,-14506.0,-1475.826302086667
2022-05-08 08:30:00,11760.0,-13462.35885416,-25222.35885416,-13825.0,-13825.0,362.6411458399998
2022-05-08 08:45:00,17460.13333333333,-4360.690657553333,-21820.823990886664,-12928.0,-12928.0,8567.309342446668
2022-05-08 09:00:00,18050.0,-2056.102913411267,-20106.10291341127,-11925.0,-11925.0,9868.897086588733
2022-05-08 09:15:00,24680.333333333332,-1343.9904947921334,-26024.323828125467,-10775.0,-10775.0,9431.009505207867
2022-05-08 09:30:00,30377.0,9285.795345054667,-21091.204654945333,-9320.5,-9320.5,18606.295345054667
2022-05-08 09:45:00,35469.13333333334,8353.267382807999,-27115.865950525338,-7854.0,-7854.0,16207.267382807999
2022-05-08 10:00:00,31401.66666666666,12168.524186190665,-19233.142480475995,-6184.5,-6184.5,18353.024186190665
2022-05-08 10:15:00,65702.6,24725.240201812667,-40977.35979818734,-4002.6000000000004,-4002.6000000000004,28727.840201812665
2022-05-08 10:30:00,31782.86666666667,37474.53815568571,-40977.35979818734,-3715.7,-3715.7,41190.23815568571
2022-05-08 10:45:00,47347.21428571429,5877.450878906666,-41469.76340680762,-1123.3,-1123.3,7000.750878906666
2022-05-08 11:00:00,88094.93333333333,45410.078385413326,-42684.85494792001,5429.9,5429.9,39980.178385413325
2022-05-08 11:15:00,84097.86666666667,68650.86953125334,-15446.99713541333,15287.0,15287.0,53363.86953125334
2022-05-08 11:30:00,90442.33333333334,57984.14635417333,-32458.18697916001,14433.0,14433.0,43551.14635417333
2022-05-08 11:45:00,68333.66666666666,54835.476562493335,-13498.190104173322,16100.000000000002,16100.000000000002,38735.476562493335
2022-05-08 12:00:00,94124.73333333334,54799.01484374666,-39325.718489586674,18547.0,18547.0,36252.01484374666
2022-05-08 12:15:00,79907.79999999999,62117.922916673335,-17789.877083326654,23500.0,23500.0,38617.922916673335
2022-05-08 12:30:00,80422.2,50262.810546878565,-30159.389453121432,21436.0,21436.0,28826.810546878565
2022-05-08 12:45:00,86414.8,-0.0,-30159.389453121432,25438.0,25438.0,-25438.0
2022-05-08 13:00:00,98009.6,71627.22991071429,-26382.370089285716,33882.0,33882.0,37745.22991071429
2022-05-08 13:15:00,91846.13333333333,66104.25872395333,-25741.87460938,32937.0,32937.0,33167.25872395333
2022-05-08 13:30:00,84846.86666666667,62634.34752604,-22212.519140626668,32790.0,32790.0,29844.34752604
2022-05-08 13:45:00,89988.66666666666,53600.322656246666,-36388.34401041999,30249.0,30249.0,23351.322656246666
2022-05-08 14:00:00,60247.73333333334,48147.26523437333,-12100.46809896001,29174.0,29174.0,18973.265234373328
2022-05-08 14:15:00,93941.26666666666,39537.52773437333,-54403.73893229333,27034.0,27034.0,12503.527734373332
2022-05-08 14:30:00,90828.93333333332,60423.346744793336,-30405.586588539983,35596.0,35596.0,24827.346744793336
2022-05-08 14:45:00,70620.73333333334,65954.67243303571,-4666.060900297627,38674.0,38674.0,27280.67243303571
2022-05-08 15:00:00,58515.13333333333,32866.51321613333,-25648.6201172,26402.0,26402.0,6464.513216133331
2022-05-08 15:15:00,57842.26666666667,39701.32148438,-18140.94518228667,28837.0,28837.0,10864.321484380001
2022-05-08 15:30:00,78856.73333333332,24098.26464844,-54758.46868489332,24268.0,24268.0,-169.7353515600007
2022-05-08 15:45:00,68011.53333333333,64642.32265625334,-3369.2106770799874,39096.0,39096.0,25546.32265625334
2022-05-08 16:00:00,86116.66666666666,38603.458398426665,-47513.20826823999,28842.0,28842.0,9761.458398426665
2022-05-08 16:15:00,70144.73333333334,58554.080859366666,-11590.652473966671,36267.0,36267.0,22287.080859366666
2022-05-08 16:30:00,52633.86666666667,29755.032161460666,-22878.834505206003,25818.0,25818.0,3937.0321614606655
2022-05-08 16:45:00,89227.92857142858,34613.888297516,-54614.04027391258,27046.0,27046.0,7567.888297516001
2022-05-08 17:00:00,67246.92857142857,51537.246606450666,-15709.681964977899,32529.000000000004,32529.000000000004,19008.246606450663
2022-05-08 17:15:00,64590.28571428571,37743.90709340818,-26846.378620877527,27311.0,27311.0,10432.907093408183
2022-05-08 17:30:00,56603.86666666667,-0.0,-26846.378620877527,24489.0,24489.0,-24489.0
2022-05-08 17:45:00,46779.4,24490.943359366665,-22288.456640633336,22617.0,22617.0,1873.9433593666654
2022-05-08 18:00:00,36016.466666666674,18691.97714844,-17324.489518226674,20740.0,20740.0,-2048.0228515599993
